id,experiment,model,disease,variable,tag,score,ranking
408,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.75,95
401,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,96
27,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,97
9,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,98
220,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.625,99
286,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,100
179,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,101
343,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.625,102
387,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,103
361,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,104
101,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.625,105
372,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,106
6,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,107
327,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.625,108
260,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,109
333,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.625,110
222,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,111
158,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,112
201,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,113
321,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,114
141,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.5,115
303,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,116
239,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,117
360,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,118
409,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,119
118,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.5,120
392,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,121
205,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,122
318,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,123
247,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,124
348,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,125
200,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,126
91,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,127
317,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,128
125,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,129
439,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,130
264,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.5,131
330,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,132
307,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,133
25,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,134
284,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,135
124,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,136
83,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,137
113,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,138
58,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,139
442,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,140
245,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,141
46,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,142
64,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,143
213,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,144
352,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,145
345,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,146
308,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.5,147
291,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,148
5,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,149
36,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,150
149,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,151
186,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,152
290,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,153
306,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,154
154,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,155
49,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,156
223,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,157
180,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,158
364,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,159
252,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,160
166,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,161
292,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,162
278,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,163
269,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,164
382,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.5,165
56,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,166
302,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,167
199,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,168
287,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,169
116,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,170
110,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,171
169,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,172
34,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,173
404,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,174
112,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,175
16,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,176
11,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,177
42,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,178
293,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,179
386,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,180
224,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,181
100,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,182
48,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,183
60,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,184
67,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,185
452,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,186
196,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,187
102,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,188
137,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,189
131,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,190
354,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,191
400,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,192
98,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,193
406,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,194
419,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,195
138,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,196
187,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,197
10,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,198
227,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,199
244,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,200
242,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,201
381,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,202
268,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,203
22,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,204
189,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,205
432,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,206
399,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,207
107,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.5,208
396,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,209
127,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,210
283,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,211
106,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,212
193,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,213
395,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,214
168,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,215
128,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.5,216
182,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.375,217
175,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.375,218
121,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.375,219
95,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.375,220
26,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.375,221
358,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.375,222
253,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.375,223
380,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,224
311,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,225
363,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,226
325,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,227
351,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,228
435,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,229
402,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,230
261,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,231
300,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,232
111,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,233
304,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,234
443,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,235
390,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,236
136,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,237
231,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,238
4,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,239
267,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,240
403,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,241
0,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,242
68,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,243
236,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,244
183,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,245
115,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,246
371,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,247
365,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,248
63,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,249
271,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,250
73,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,251
156,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,1.0,0.25,252
276,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,253
341,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,254
82,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,255
340,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,256
66,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,257
139,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,258
359,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,259
30,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,260
74,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,261
319,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,262
99,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,263
280,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,264
322,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,265
385,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,266
315,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,267
416,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,268
413,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,269
357,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,270
219,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,271
414,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,272
33,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,273
429,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,274
440,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,275
14,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,276
35,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,277
135,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,278
234,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,279
72,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,280
170,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,281
78,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,282
133,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,283
160,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,284
368,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,285
204,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,286
181,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,287
451,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,288
328,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,289
77,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,290
123,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,291
378,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,292
69,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,293
373,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,294
323,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,295
350,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,296
422,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,297
418,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,298
423,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,299
218,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.25,300
13,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.125,301
195,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.125,302
258,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.125,303
434,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.125,304
52,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.125,305
383,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.125,306
366,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.125,307
314,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.125,308
445,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,309
332,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,310
217,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,311
248,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,312
96,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,313
191,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,314
447,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,315
211,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,316
202,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,317
294,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,318
146,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,319
329,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,320
337,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,321
421,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,322
215,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,323
270,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,324
450,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,325
367,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,326
165,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,327
184,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,328
310,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,329
232,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,330
162,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,331
71,h-05-single-answer-3,gpt-4o-mini,cchf,rainfall,0.0,0.0,332
