id,experiment,model,disease,variable,tag,score,ranking
125,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,115
439,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,116
264,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,1.0,0.5,117
330,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,118
175,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,119
307,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,120
25,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,121
284,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,122
124,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,123
83,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,124
58,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,125
442,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,126
245,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,127
64,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,128
326,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,129
286,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,130
213,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,131
352,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,132
345,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,133
291,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,134
5,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,135
36,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,136
149,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,137
186,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,138
290,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,139
167,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,1.0,0.5,140
306,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,141
154,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,142
49,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,143
223,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,144
438,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,1.0,0.5,145
180,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,146
364,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,147
166,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,148
292,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,149
343,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,1.0,0.5,150
155,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,151
278,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,152
269,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,153
382,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,1.0,0.5,154
56,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,155
156,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,1.0,0.5,156
302,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,157
117,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,1.0,0.5,158
199,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,159
287,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,160
116,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,161
274,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,162
110,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,163
169,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,164
387,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,165
34,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,166
361,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,167
404,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,168
11,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,169
42,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,170
293,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,171
386,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,172
224,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,173
100,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,174
48,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,175
60,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,176
347,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,177
67,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,178
196,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,179
102,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,180
137,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,181
131,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,182
344,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,183
354,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,184
400,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,185
98,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,186
406,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,187
419,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,188
138,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,189
424,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,190
187,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,191
10,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,192
227,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,193
78,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,194
244,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,195
242,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,196
260,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,197
381,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,198
268,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,199
22,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,200
253,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,201
189,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,202
432,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,203
399,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,204
107,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,1.0,0.5,205
396,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,206
127,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,207
283,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,208
374,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,209
106,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,210
193,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,211
168,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,212
336,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,213
128,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.5,214
409,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,215
380,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,216
311,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,217
363,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,218
325,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,219
351,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,220
435,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,221
402,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,222
261,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,223
111,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,224
304,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,225
443,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,226
390,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,227
136,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,228
231,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,229
4,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,230
71,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,231
267,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,232
95,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,233
403,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,234
0,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,235
236,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,236
183,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,237
115,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,238
252,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,239
365,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,240
63,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,241
258,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,242
73,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,243
276,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,244
341,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,245
316,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,246
82,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,247
340,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,248
362,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,249
66,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,250
139,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,251
359,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,252
16,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,253
30,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,254
225,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,255
369,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,256
74,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,257
319,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,258
280,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,259
322,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,260
452,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,261
385,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,262
315,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,263
413,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,264
219,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,265
414,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,266
33,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,267
429,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,268
440,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,269
14,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,270
35,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,271
176,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,272
234,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,273
72,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,274
170,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,275
133,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,276
305,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,277
353,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,278
160,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,279
368,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,280
204,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,281
52,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,282
328,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,283
77,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,284
123,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,285
378,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,286
69,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,287
395,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,288
373,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.25,289
445,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,290
332,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,291
217,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,292
248,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,293
96,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,294
191,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,295
447,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,296
211,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,297
202,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,298
294,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,299
146,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,300
329,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,301
337,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,302
421,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,303
215,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,304
270,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,305
113,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,306
450,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,307
367,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,308
165,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,309
300,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,310
184,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,311
13,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,312
310,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,313
232,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,314
162,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,315
121,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,316
68,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,317
195,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,318
289,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,319
296,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,320
273,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,321
41,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,322
266,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,323
371,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,324
272,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,325
453,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,326
214,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,327
271,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,328
197,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,329
122,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,330
235,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,331
426,h-05-single-answer-2,gpt-4o-mini,cchf,rainfall,0.0,0.0,332
